title,time,source,url,twid
商业。内幕人士：2023 年 Binance.US 投资评论,2023-04-27 04:44:56,Blogs,https://www.businessinsider.com/personal-finance/binanceus-investing-review,
Coinbase 路线图：添加 Osmosis (OSMO),2023-04-27 04:44:15,Coinbase,https://www.coinbase.com/blog/increasing-transparency-for-new-asset-listings-on-coinbase?v=1682541855779,
"变焦器（@zoomerfied）：[变焦器]

关于政府扣押的比特币被转移的报道是错误的：ONCHAIN",2023-04-27 04:31:14,Twitter,https://twitter.com/zoomerfied/status/1651323068227153920,
"树新闻（@News_Of_Alpha）：树新闻转发@tier10k：
> [DB] Mt Gox 和美国政府钱包进行交易：Arkham Alert",2023-04-27 04:08:47,Twitter,https://twitter.com/News_Of_Alpha/status/1651317419225280513,
db (@tier10k)：[DB] Mt Gox 和美国政府钱包进行交易：Arkham Alert,2023-04-27 04:08:41,Twitter,https://twitter.com/tier10k/status/1651317391626846214,
db (@tier10k)：比特币交易就像负责 TWAP 的 IRS 代理不小心把 90 分钟而不是 90 天,2023-04-27 03:48:29,Twitter,https://twitter.com/tier10k/status/1651312311116677122,
解密：币安首席执行官律师在美国加密货币监管环境“寒冷”中站出来,2023-04-27 01:29:24,Blogs,https://decrypt.co/138065/binance-ceo-lawyers-up-amid-chilling-u-s-crypto-regulatory-climate,
COINDESK：Voyager 律师事务所对 Binance.US 取消 10 亿美元交易感到“惊讶”,2023-04-27 00:05:22,Blogs,https://www.coindesk.com/policy/2023/04/26/voyager-lawyers-surprised-binanceus-canceled-1b-deal/,
THE BLOCK：币安美国将在 Polygon 上提供品牌 web3 域名,2023-04-27 00:01:12,Blogs,https://www.theblock.co/post/228372/binanceus-domain-name-unstoppable-domains-binance-polygon,
商业。内幕：Citadel 老板 Ken Griffin 领导着新一代金融超级富豪，其次是 Susquehanna 的 Jeff Yass 和币安的赵长鹏,2023-04-26 23:48:08,Blogs,https://www.businessinsider.com/citadel-ken-griffin-susquehanna-jeff-yass-binance-cz-rich-list-2023-4,
纽约时报：随着美国加密货币打击力度加大，币安面临越来越大的压力,2023-04-26 15:00:59,Blogs,https://www.nytimes.com/2023/04/26/technology/binance-crypto-crackdown.html,
BINANCE.COM 博客：币安信息请求 (RFI) 流程的重要性,2023-04-26 14:55:19,Blogs,https://www.binance.com/en/blog/community/the-importance-of-binances-request-for-information-rfi-process-7813478237771798687,
解密：ARK Invest 和 21Shares 并未放弃比特币 ETF 押注,2023-04-26 05:12:11,Blogs,https://decrypt.co/137924/ark-invest-and-21shares-arent-backing-down-from-bitcoin-etf-bet,
COINTELEGRAPH：Binance.US 放弃 10 亿美元 Voyager 资产购买，归咎于监管环境,2023-04-26 05:00:02,Blogs,https://cointelegraph.com/news/binance-us-backs-out-of-1b-voyager-asset-purchase-blames-regulatory-environment,
消息：Binance.US 取消收购破产加密货币公司 Voyager 的交易,2023-04-26 04:52:19,Blogs,https://www.theinformation.com/briefings/binance-us-cancels-deal-to-buy-bankrupt-crypto-firm-voyager?unlock=8b85ef&utm_source=ti_app,
埃隆·马斯克（@elonmusk）：@dogeofficialceo 🤣,2023-04-26 03:48:56,Twitter,https://twitter.com/elonmusk/status/1650950033036963855,
解密：币安美国以监管不确定性为由放弃 Voyager 交易,2023-04-26 03:44:20,Blogs,https://decrypt.co/137882/binance-us-walks-away-from-voyager-deal,
db (@tier10k)：有趣的 https://t.co/jVRBZ5DeKg,2023-04-26 03:17:31,Twitter,https://twitter.com/tier10k/status/1650942127596007447,
英国《金融时报》：币安美国放弃了 10 亿美元的 Voyager 资产交易提议,2023-04-26 03:10:51,Blogs,https://www.ft.com/content/a3f966de-4236-4e35-bec9-74df630cc53a,
THE BLOCK：21Shares 和 Ark 将再次尝试让现货比特币 ETF 获得批准,2023-04-26 03:04:25,Blogs,https://www.theblock.co/post/228237/21shares-ark-spot-bitcoin-etf,
db (@tier10k)：我一直在研究预测模型 https://t.co/okQcbZKYib,2023-04-26 02:57:53,Twitter,https://twitter.com/tier10k/status/1650937185896374295,
db (@tier10k)：一小时内阁下发出的 Voyager 推文的赔率？,2023-04-26 02:52:02,Twitter,https://twitter.com/tier10k/status/1650935715620855829,
AXIOS：币安美国子公司放弃 Voyager 交易,2023-04-26 02:49:42,Blogs,https://www.axios.com/2023/04/25/binance-us-ends-voyager-deal,
"数据库（@tier10k）：https://t.co/bGHeB0IV1g
引用 [@tier10k](https://www.twitter.com/tier10k/status/1650922435649085442)
> [DB] 加密货币贷款机构 Voyager 表示收到了来自 https://t.co/Gi5nL2n3m3 的终止资产购买协议的信函",2023-04-26 02:30:48,Twitter,https://twitter.com/tier10k/status/1650930370022453249,
区块：Binance.US 取消了 Voyager 交易，破产的贷方将向客户分发现金,2023-04-26 02:21:58,Blogs,https://www.theblock.co/post/228240/binance-voyager-deal-bankruptcy,
彭博社：币安美国结束以 10 亿美元收购破产加密货币公司 Voyager 的交易,2023-04-26 02:21:18,Blogs,https://www.bloomberg.com/news/articles/2023-04-25/binance-us-terminates-deal-to-buy-bankrupt-crypto-firm-voyager,
COINDESK：Voyager 称 Binance.US 已发出信函终止 10 亿美元资产购买交易,2023-04-26 02:10:59,Blogs,https://www.coindesk.com/business/2023/04/25/voyager-says-binanceus-sent-letter-terminating-1b-asset-buy-deal/,
"db (@tier10k)：为 Voyager 债权人倒出一份

FTX会拯救我们🙏
FTX 内爆💀
币安会拯救我们🥳
美国封锁销售😳
法院允许出售😩🙏
币安退出🪦
引用 [@tier10k](https://www.twitter.com/tier10k/status/1650922435649085442)
> [DB] 加密货币贷款机构 Voyager 表示收到了来自 https://t.co/Gi5nL2n3m3 的终止资产购买协议的信函",2023-04-26 02:06:28,Twitter,https://twitter.com/tier10k/status/1650924249568231428,
"数据库（@tier10k）：https://twitter.com/investvoyager/status/1650921887512272917?s=20
引用 [@investvoyager](https://www.twitter.com/investvoyager/status/1650921887512272917)
> 1/ 今天我们收到了来自 https://t.co/yG7Airmib5 的一封终止资产购买协议的信函。虽然这一进展令人失望，但我们的第 11 章计划允许通过 Voyager 平台直接向客户分配现金和加密货币（“切换选项”）。",2023-04-26 02:00:56,Twitter,https://twitter.com/tier10k/status/1650922854471311369,
db (@tier10k)：[DB] 加密货币贷款机构 Voyager 表示收到了来自 http://BINANCE.US 的一封终止资产购买协议的信函,2023-04-26 01:59:16,Twitter,https://twitter.com/tier10k/status/1650922435649085442,
Tree News (@News_Of_Alpha)：CRYPTO LENDER VOYAGER 表示收到了来自 http://BINANCE.US 的一封信函，终止资产购买协议 - RTRS,2023-04-26 01:59:13,Twitter,https://twitter.com/News_Of_Alpha/status/1650922422999064599,
"db (@tier10k)：SBF 严重下降
引用 [@StorybookBrawl](https://www.twitter.com/StorybookBrawl/status/1650879463922749440)
> 我们谨代表SBB团队的每个人感谢您的支持。我们探索了不同的选择，但不幸的是没有前进的道路。我们将于 5 月 1 日关闭服务器 - 在此之前请尽情享受 SBB，感谢所有的回忆♥️",2023-04-26 00:03:05,Twitter,https://twitter.com/tier10k/status/1650893197982195712,
BINANCE.US：Binance.US 上线 Arbitrum (ARB) |立即存款,2023-04-25 23:37:32,Blogs,https://support.binance.us/hc/en-us/articles/14143208925463,
彭博社：Binance.US 技术工作已分配给上海的团队,2023-04-25 21:33:29,Blogs,https://www.bloomberg.com/news/articles/2023-04-25/binance-us-crypto-exchange-has-tech-workers-in-shanghai-china,
BINANCE.COM 博客：了解你的骗局：如何识别和避免庞氏骗局,2023-04-25 19:00:02,Blogs,https://www.binance.com/en/blog/ecosystem/know-your-scam-how-to-identify-and-avoid-ponzi-schemes-2949214168635662145,
BINANCE.COM 博客：Alpine 2023 电子竞技系列赛 — 由 Binance 提供支持,2023-04-25 18:00:25,Blogs,https://www.binance.com/en/blog/fan-token/alpine-2023-esports-series--powered-by-binance-184629865555620639,
CTK：BNB 链建设者十大安全提示,2023-04-25 06:33:40,Blogs,https://www.certik.com/resources/blog/top-10-security-tips-for-bnb-chain-builders,
埃隆·马斯克 (@elonmusk)：@cb_doge 你绝对猜不到是我！,2023-04-25 05:17:56,Twitter,https://twitter.com/elonmusk/status/1650610044067618816,
解密：币安在其加密学院中添加了人工智能驱动的“Sensei”聊天机器人,2023-04-25 03:44:36,Blogs,https://decrypt.co/137726/binance-ai-chatgpt-chatbot-sensei-crypto-education,
BINANCE.ORG 博客：新的 Wrapped-BETH 现已在 BNB 链上推出,2023-04-24 22:34:56,Blogs,https://www.bnbchain.org/en/blog/new-wrapped-beth-is-now-available-on-bnb-chain/,
THE BLOCK：币安推出流动性质押代币，加入以太坊最新升级后不断增长的市场,2023-04-24 22:30:31,Blogs,https://www.theblock.co/post/227889/binance-launches-liquid-staking-token-joins-growing-market-after-ethereums-latest-upgrade,
BINANCE.COM 博客：保持安全：什么是账户接管攻击？,2023-04-24 22:12:46,Blogs,https://www.binance.com/en/blog/community/stay-safe-what-are-account-takeover-attacks-4571435361886150053,
BINANCE.COM 博客：合规团队面临哪些挑战？聆听我们的专家的意见,2023-04-24 20:00:01,Blogs,https://www.binance.com/en/blog/community/what-challenges-does-the-compliance-team-face-hear-from-our-experts-6539946444124127068,
BINANCE.ORG 博客：BNB Chain 推出创新训练营,2023-04-24 18:03:45,Blogs,https://www.bnbchain.org/en/blog/innovation-bootcamp/,
BINANCE.ORG 博客：BNB Chain Kickstart 帮助开发者开始构建,2023-04-24 16:59:38,Blogs,https://www.bnbchain.org/en/blog/bnb-chain-kickstart-to-help-developers-start-building-2/,
"Elon Musk (@elonmusk)：@DogecoinNorway 或者，至少，Snorri 是这么说的
https://www.islit.is/en/promotion-and-translations/icelandic-literature/icelandic-titles/nr/894",2023-04-23 21:44:46,Twitter,https://twitter.com/elonmusk/status/1650133612908380160,
埃隆·马斯克（@elonmusk）：@cb_doge ❗️,2023-04-23 16:47:33,Twitter,https://twitter.com/elonmusk/status/1650058813611950082,
埃隆·马斯克（@elonmusk）：@cb_doge @nytimes 🤣🤣,2023-04-23 02:32:18,Twitter,https://twitter.com/elonmusk/status/1649843585334890497,
埃隆·马斯克（@elonmusk）：@cb_doge 🤣🎯,2023-04-22 10:46:48,Twitter,https://twitter.com/elonmusk/status/1649605643098107908,
THE BLOCK：币安 CZ 在庆祝欧盟新加密货币规则的行业负责人名单中名列前茅,2023-04-22 07:44:04,Blogs,https://www.theblock.co/post/227596/binances-cz-gemini-crypto-sec-eu-mica,
埃隆·马斯克（@elonmusk）：@dogeofficialceo 🤣,2023-04-22 06:26:34,Twitter,https://twitter.com/elonmusk/status/1649540151545135105,
BINANCE.ORG 博客：顶级 BNB 链项目、Open Campus 上线 Binance Launchpad,2023-04-22 03:17:34,Blogs,https://www.bnbchain.org/en/blog/top-bnb-chain-project-open-campus-gets-listed-on-binance-launchpad/,
db (@tier10k)：不是一个好的开始 https://t.co/LIcQJKYUc2,2023-04-22 01:37:59,Twitter,https://twitter.com/tier10k/status/1649467527741710337,
BINANCE.ORG 博客：DappBay：红色警报 dApp 风险列表（4 月 17 日至 21 日）,2023-04-22 01:00:25,Blogs,https://www.bnbchain.org/en/blog/dappbay-red-alarm-dapp-risk-list-april-17th-21st/,
CZ 🔶 币安 (@cz_binance)：@JesuslVivas @binance @BNBCHAIN 🔥,2023-04-21 23:57:13,Twitter,https://twitter.com/cz_binance/status/1649442167826309122,
BINANCE.ORG 博客：BNB 链新闻（4 月 14 日至 20 日）,2023-04-21 22:05:31,Blogs,https://www.bnbchain.org/en/blog/bnb-chain-news-april-14th-20th/,
THE BLOCK：执行官称，SBF“不断散布关于币安首席执行官赵长鹏的虚假谣言”,2023-04-21 19:10:32,Blogs,https://www.theblock.co/post/227557/sbf-rumors-cz-binance-ftx-patrick-hillman-tweet,
BINANCE.COM 博客：通过 Binance 尽早开始您的 Web3 职业生涯,2023-04-21 18:31:07,Blogs,https://www.binance.com/en/blog/ecosystem/kickstart-your-web3-career-early-with-binance-2945688852373987286,
BINANCE.COM 博客：Alpine 2023 电子竞技系列赛 — 由 Binance 提供支持,2023-04-21 18:00:29,Blogs,https://www.binance.com/en/blog/fan-token/alpine-2023-esports-series--powered-by-binance-184629865555620639,
"EGLD：EGLD 21,800 美元",2023-04-21 17:57:39,Blogs,https://multiversx.com/blog/egld-ron-binance-competition,
BINANCE.ORG 博客：BNB 链第一季度技术更新：开发者的创新和机遇,2023-04-21 16:57:50,Blogs,https://www.bnbchain.org/en/blog/bnb-chain-q1-tech-updates-innovations-and-opportunities-for-developers/,
Binance Launchpad 推出 Open Campus (EDU) 代币销售活动！,2023-04-21 15:46:44,Binance EN,https://www.binance.com/en/support/articles/1d762131ed2c434fa78044ab69d6b099,
Elon Musk (@elonmusk)：@cb_doge @NBCUniversal 信任任何不会向您展示其源代码的“社交网络”或“搜索”公司是疯狂的,2023-04-21 06:37:51,Twitter,https://twitter.com/elonmusk/status/1649180605261783041,
彭博社：比特币暴涨 70% 引发 ETF 牛市与熊市之间的对决,2023-04-21 04:41:50,Blogs,https://www.bloomberg.com/news/articles/2023-04-20/bitcoin-s-70-surge-fuels-etf-showdown-between-bulls-and-bears,
BINANCE.COM 博客：为什么 MiCA 的通过是加密货币的里程碑时刻,2023-04-21 02:49:23,Blogs,https://www.binance.com/en/blog/markets/why-the-passing-of-mica-is-a-landmark-moment-for-crypto-3638200417398755681,
BINANCE.COM 博客：加密货币神话 – 被揭穿！第六部分：加密货币公司不择手段,2023-04-21 01:17:26,Blogs,https://www.binance.com/en/blog/community/crypto-myths--debunked-part-6-crypto-companies-are-unscrupulous-2761680356121010257,
BINANCE.COM 博客：Binance API：使用 Postman 进行现货交易,2023-04-20 19:29:19,Blogs,https://www.binance.com/en/blog/ecosystem/binance-api-spot-trading-with-postman-2584865726555369951,
解密：破产的加密货币贷款机构 Voyager 与美联储达成 10 亿美元收购币安美国的协议,2023-04-20 19:11:28,Blogs,https://decrypt.co/137338/bankrupt-crypto-lender-voyager-seals-fed-deal-for-1-billion-binance-us-acquisition,
"树新闻（@News_Of_Alpha）：树新闻转发@bantg：
> 据报道，龙卷风现金开发人员 alex pertsev 刚刚发布 https://t.co/Lg1s01VaRP",2023-04-20 18:18:14,Twitter,https://twitter.com/News_Of_Alpha/status/1648994475807580161,
COINDESK：美国政府允许 Voyager-Binance.US 的大部分交易继续进行,2023-04-20 17:09:39,Blogs,https://www.coindesk.com/policy/2023/04/20/us-government-allows-the-bulk-of-voyager-binanceus-deal-to-proceed/,
BINANCE.COM 博客：CZ 在香港 Web3 节炉边的亮点,2023-04-20 16:44:50,Blogs,https://www.binance.com/en/blog/from-cz/highlights-from-czs-fireside-at-the-hong-kong-web3-festival-4299459348250565865,
BINANCE.COM 博客：回顾币安粉丝令牌的 2022 年,2023-04-20 16:04:19,Blogs,https://www.binance.com/en/blog/fan-token/looking-back-at-binance-fan-tokens-2022-7104423153838859827,
BINANCE.COM 博客：币安实验室投资韩国区块链休闲游戏开发商 GOMBLE,2023-04-20 15:30:01,Blogs,https://www.binance.com/en/blog/ecosystem/binance-labs-invests-in-gomble-a-south-korean-developer-of-blockchain-based-casual-games-6553438753253409113,
BINANCE.COM 博客：赢取 The Weeknd 全球巡演的免费门票,2023-04-20 15:28:56,Blogs,https://www.binance.com/en/blog/community/win-free-tickets-to-the-weeknds-global-tour-7808377605093445569,
POLYX：Polymesh 欢迎世界领先的区块链和加密货币基础设施提供商币安作为节点运营商,2023-04-20 15:00:08,Blogs,https://polymesh.network/blog/polymesh-welcomes-binance-as-a-node-operator,
COINDESK：Polymesh 赢得 Binance 作为其 Layer-1 区块链的节点运营商,2023-04-20 15:00:01,Blogs,https://www.coindesk.com/business/2023/04/20/polymesh-wins-binance-as-node-operator-on-its-layer-1-blockchain/,
COINTELEGRAPH：Voyager 与 Binance.US 的 10 亿美元交易在与美联储达成协议后取得进展,2023-04-20 12:02:01,Blogs,https://cointelegraph.com/news/voyager-s-1b-deal-with-binance-us-moves-forward-after-deal-with-feds,
埃隆·马斯克 (@elonmusk)：@cb_doge 有一天,2023-04-20 08:02:55,Twitter,https://twitter.com/elonmusk/status/1648839623571906564,
数据库（@tier10k）：https://fortune.com/crypto/2023/04/19/coinbase-gets-bermuda-license-plans-to-launch-offshore-exchange-in-coming-weeks/,2023-04-20 06:33:13,Twitter,https://twitter.com/tier10k/status/1648817051467644928,
db (@tier10k)：[DB] Coinbase 计划最快下周推出离岸衍生品交易所：《财富》,2023-04-20 06:33:05,Twitter,https://twitter.com/tier10k/status/1648817016365539342,
"db (@tier10k)：特斯拉继续持有约 11,950 BTC（3.5 亿美元）https://twitter.com/tier10k/status/1648779453143687169
引用 [@tier10k](https://www.twitter.com/tier10k/status/1648779453143687169)
> [DB] 2023 年第一季度特斯拉比特币持有量保持不变",2023-04-20 04:07:15,Twitter,https://twitter.com/tier10k/status/1648780317082238976,
